,municipality_code,avg_net_salary,year
13585,57582,25026.783780458096,1970-01-01
13586,57589,25769.127038769297,1970-01-01
13587,57591,22053.491319588637,1970-01-01
13588,57597,21481.85108424045,1970-01-01
13589,57598,23216.062883843282,1970-01-01
13590,57602,28122.825559817906,1970-01-01
13591,57606,24250.69369368792,1970-01-01
13592,57616,28718.09206239246,1970-01-01
13593,57620,23975.265123680234,1970-01-01
13594,57628,24369.063418536014,1970-01-01
13595,57630,22641.117435460703,1970-01-01
13596,57631,23171.820184114968,1970-01-01
13597,57638,24274.615555012915,1970-01-01
13598,57642,29477.54358130709,1970-01-01
13599,57647,22296.70728340492,1970-01-01
13600,57659,25303.52805619802,1970-01-01
13601,57660,20948.56515014081,1970-01-01
13602,57663,22106.25280618373,1970-01-01
13603,57666,24104.414486452293,1970-01-01
13604,57669,23611.705581385562,1970-01-01
13605,57672,23511.239719242545,1970-01-01
13606,57678,25475.414455022896,1970-01-01
13607,57683,21716.928781048045,1970-01-01
13608,57690,24315.574147596188,1970-01-01
13609,57724,23794.187358499374,1970-01-01
13610,57731,24550.12837993461,1970-01-01
13611,57751,21894.457430711136,1970-01-01
13612,57752,23843.768963117378,1970-01-01
13613,57757,23290.19766638838,1970-01-01
13614,58059,21256.17554845967,1970-01-01
13615,58079,21139.072975859748,1970-01-01
13616,58086,21928.364385300647,1970-01-01
13617,58088,24555.294175363582,1970-01-01
13618,58095,21637.429030802312,1970-01-01
13619,58117,20867.674109887157,1970-01-01
13620,58121,21807.861884342357,1970-01-01
13621,58131,22422.959481997616,1970-01-01
13622,58134,21611.600272866788,1970-01-01
13623,58151,21160.559165839917,1970-01-01
13624,58160,27173.877167085924,1970-01-01
13625,58194,22505.834325193493,1970-01-01
13626,58214,24254.226887964527,1970-01-01
13627,58238,25243.213350535727,1970-01-01
13628,58303,23242.167093414908,1970-01-01
13629,59002,22324.79347845656,1970-01-01
13630,59005,27006.161855108443,1970-01-01
13631,59008,21708.960477319386,1970-01-01
13632,59009,27555.56659572225,1970-01-01
13633,59011,25876.966459052983,1970-01-01
13634,59012,21518.544813527216,1970-01-01
13635,59014,20826.75396174245,1970-01-01
13636,59015,24106.226244817448,1970-01-01
13637,59016,28154.278167186447,1970-01-01
13638,59017,21803.81249525024,1970-01-01
13639,59022,28920.749748601625,1970-01-01
13640,59024,22382.736195655292,1970-01-01
13641,59028,21832.642398329852,1970-01-01
13642,59032,24058.21858891141,1970-01-01
13643,59033,22001.03800918205,1970-01-01
13644,59034,32181.164438581334,1970-01-01
13645,59035,22704.63985904751,1970-01-01
13646,59036,20863.29031022745,1970-01-01
13647,59037,21719.68695628459,1970-01-01
13648,59041,22155.803822955528,1970-01-01
13649,59043,23887.995900740792,1970-01-01
13650,59044,29509.139929527075,1970-01-01
13651,59051,22550.91450253624,1970-01-01
13652,59052,23364.186177857984,1970-01-01
13653,59053,23170.0788706862,1970-01-01
13654,59067,24464.398376208883,1970-01-01
13655,59068,23084.90990421543,1970-01-01
13656,59071,30265.330375190093,1970-01-01
13657,59079,21302.84014368528,1970-01-01
13658,59080,27548.56467601456,1970-01-01
13659,59084,23253.902634464503,1970-01-01
13660,59086,24996.50445250704,1970-01-01
13661,59090,43467.80100279089,1970-01-01
13662,59092,24297.52599134042,1970-01-01
13663,59094,23847.784169485094,1970-01-01
13664,59098,26490.27140913353,1970-01-01
13665,59104,22569.553123972943,1970-01-01
13666,59107,25319.41919552755,1970-01-01
13667,59112,21452.94681868829,1970-01-01
13668,59118,21952.667338324994,1970-01-01
13669,59122,22921.744869914066,1970-01-01
13670,59124,46485.24689221376,1970-01-01
13671,59128,27740.18122075892,1970-01-01
13672,59129,31497.140485219687,1970-01-01
13673,59131,23836.69446590705,1970-01-01
13674,59135,28009.681544988045,1970-01-01
13675,59136,19973.67224576815,1970-01-01
13676,59139,21263.25269537688,1970-01-01
13677,59143,26029.951150025187,1970-01-01
13678,59146,34135.0566245942,1970-01-01
13679,59152,23987.163191761225,1970-01-01
13680,59153,20987.38266385615,1970-01-01
13681,59155,23473.276150026424,1970-01-01
13682,59156,24197.598749020424,1970-01-01
13683,59157,24053.560880461107,1970-01-01
13684,59158,28848.940809282587,1970-01-01
13685,59160,22502.8644903466,1970-01-01
13686,59163,28632.01363706047,1970-01-01
13687,59165,24916.010065154023,1970-01-01
13688,59168,30972.30332923072,1970-01-01
13689,59170,21220.70635115485,1970-01-01
13690,59172,20074.4462797697,1970-01-01
13691,59178,23507.796557182755,1970-01-01
13692,59179,22066.539799933355,1970-01-01
13693,59183,24826.31572796957,1970-01-01
13694,59193,28511.546168370543,1970-01-01
13695,59197,31963.592840178637,1970-01-01
13696,59202,24026.556118594664,1970-01-01
13697,59205,21066.30085081777,1970-01-01
13698,59206,23854.00746162707,1970-01-01
13699,59207,20571.524549168684,1970-01-01
13700,59210,25503.132691203988,1970-01-01
13701,59212,23323.044104742017,1970-01-01
13702,59220,25717.14708451252,1970-01-01
13703,59221,29106.101734439544,1970-01-01
13704,59222,29733.107576165992,1970-01-01
13705,59225,23161.530013569947,1970-01-01
13706,59227,22648.344779818028,1970-01-01
13707,59230,22924.530572375068,1970-01-01
13708,59234,22271.255474419224,1970-01-01
13709,59239,25989.270349771818,1970-01-01
13710,59249,21348.17743439399,1970-01-01
13711,59250,32231.634915041563,1970-01-01
13712,59252,26469.913423660433,1970-01-01
13713,59253,22206.226354044462,1970-01-01
13714,59256,29211.253904108456,1970-01-01
13715,59258,31319.108358816826,1970-01-01
13716,59260,26179.8177417433,1970-01-01
13717,59262,26078.03643104678,1970-01-01
13718,59265,27849.54104707902,1970-01-01
13719,59266,29289.048338288652,1970-01-01
13720,59268,23288.63739601581,1970-01-01
13721,59271,21918.313940462576,1970-01-01
13722,59272,25322.632342969962,1970-01-01
13723,59273,28463.668398869526,1970-01-01
13724,59276,22411.235253871644,1970-01-01
13725,59278,25285.257891326524,1970-01-01
13726,59279,23994.824900213986,1970-01-01
13727,59284,25582.628290717315,1970-01-01
13728,59285,23265.82598838189,1970-01-01
13729,59286,23047.363534036107,1970-01-01
13730,59288,22933.50601508894,1970-01-01
13731,59291,21089.104366532018,1970-01-01
13732,59292,21244.93923512706,1970-01-01
13733,59295,22701.530120070987,1970-01-01
13734,59299,29179.75609516004,1970-01-01
13735,59301,24421.30195400477,1970-01-01
13736,59302,22769.27734561698,1970-01-01
13737,59303,29117.51915644372,1970-01-01
13738,59309,24251.01954510599,1970-01-01
13739,59314,23092.840736682447,1970-01-01
13740,59316,26871.074586670493,1970-01-01
13741,59317,23378.157190224018,1970-01-01
13742,59319,28155.674566404843,1970-01-01
13743,59322,21971.180819158297,1970-01-01
13744,59324,22275.082589971847,1970-01-01
13745,59327,22061.55888924169,1970-01-01
13746,59328,32211.300056019634,1970-01-01
13747,59329,24802.602343366118,1970-01-01
13748,59330,28421.393167366656,1970-01-01
13749,59331,21469.46776951121,1970-01-01
13750,59335,28179.452058545787,1970-01-01
13751,59339,25547.72807701405,1970-01-01
13752,59340,28051.009175071427,1970-01-01
13753,59343,27646.223625360704,1970-01-01
13754,59344,22239.30367886937,1970-01-01
13755,59345,22735.403692037034,1970-01-01
13756,59346,26810.348052922796,1970-01-01
13757,59350,26401.27097528266,1970-01-01
13758,59352,28190.49712811496,1970-01-01
13759,59356,39696.100596375676,1970-01-01
13760,59357,25194.761763164082,1970-01-01
13761,59359,24652.5180427566,1970-01-01
13762,59360,22325.056936186913,1970-01-01
13763,59361,20713.50259882431,1970-01-01
13764,59365,20803.516723206856,1970-01-01
13765,59367,23900.558325336056,1970-01-01
13766,59368,29894.216313356483,1970-01-01
13767,59369,25337.995630670088,1970-01-01
13768,59375,26837.204738269564,1970-01-01
13769,59378,36018.40906886021,1970-01-01
13770,59383,23579.33640568124,1970-01-01
13771,59385,22542.81529333033,1970-01-01
13772,59386,26895.418337690997,1970-01-01
13773,59389,22075.95559884879,1970-01-01
13774,59390,21758.12159202209,1970-01-01
13775,59392,22162.56017982625,1970-01-01
13776,59398,44237.038139453616,1970-01-01
13777,59400,22682.15703689135,1970-01-01
13778,59401,26599.054671073434,1970-01-01
13779,59409,23140.857295477927,1970-01-01
13780,59410,24036.380615891827,1970-01-01
13781,59411,31621.487484292888,1970-01-01
13782,59414,23138.493327278786,1970-01-01
13783,59416,27509.08678974984,1970-01-01
13784,59421,34804.25651441757,1970-01-01
13785,59426,25563.54567091143,1970-01-01
13786,59428,22115.377530930684,1970-01-01
13787,59429,22006.5501431068,1970-01-01
13788,59431,24950.11375432521,1970-01-01
13789,59435,28661.369610868172,1970-01-01
13790,59447,22875.957862300093,1970-01-01
13791,59449,24648.535920526163,1970-01-01
13792,59452,22187.790754558522,1970-01-01
13793,59456,22171.738832007675,1970-01-01
13794,59457,25525.492741239945,1970-01-01
13795,59459,22940.119977942075,1970-01-01
13796,59462,29428.569342827028,1970-01-01
13797,59464,21784.9929754568,1970-01-01
13798,59466,27432.01454188577,1970-01-01
13799,59467,23558.941366206425,1970-01-01
13800,59470,32095.492633893966,1970-01-01
13801,59475,23069.54670212156,1970-01-01
13802,59476,25774.02471539132,1970-01-01
13803,59477,24431.96292713267,1970-01-01
13804,59479,23639.04097272136,1970-01-01
13805,59481,22647.702539409405,1970-01-01
13806,59482,27163.64798095858,1970-01-01
13807,59484,21965.42868145772,1970-01-01
13808,59486,24096.440059843422,1970-01-01
13809,59488,23213.42973788439,1970-01-01
13810,59489,25279.105315356075,1970-01-01
13811,59491,21680.582713557218,1970-01-01
13812,59495,22158.899729000943,1970-01-01
13813,59497,22826.56189620079,1970-01-01
13814,59499,24475.13353287457,1970-01-01
13815,59504,21915.823509449503,1970-01-01
13816,59507,24932.165167519062,1970-01-01
13817,59508,27794.555427878146,1970-01-01
13818,59509,23469.603820632794,1970-01-01
13819,59512,21809.69319398124,1970-01-01
13820,59514,24551.547728094112,1970-01-01
13821,59523,35288.26187169028,1970-01-01
13822,59524,26220.24052112447,1970-01-01
13823,59525,21513.35037691949,1970-01-01
13824,59526,23858.24253198022,1970-01-01
13825,59527,26685.343344042474,1970-01-01
13826,59544,25833.31417250293,1970-01-01
13827,59550,23628.998617298803,1970-01-01
13828,59553,29848.250577993847,1970-01-01
13829,59557,25912.44231494973,1970-01-01
13830,59560,25325.901743869814,1970-01-01
13831,59564,22740.504493993834,1970-01-01
13832,59566,26623.23665490598,1970-01-01
13833,59569,22151.645067147958,1970-01-01
13834,59571,21493.47726483521,1970-01-01
13835,59574,22048.68878200497,1970-01-01
13836,59580,24853.772210969884,1970-01-01
13837,59581,24496.120347516087,1970-01-01
13838,59585,26307.85364607837,1970-01-01
13839,59586,28528.522048927083,1970-01-01
13840,59588,29131.63779724416,1970-01-01
13841,59589,23326.257716942182,1970-01-01
13842,59592,27046.36640829687,1970-01-01
13843,59598,26199.704174512237,1970-01-01
13844,59599,22309.23782596528,1970-01-01
13845,59601,20715.20406999771,1970-01-01
13846,59603,22026.83898530697,1970-01-01
13847,59606,25404.674779647798,1970-01-01
13848,59611,34345.814386957885,1970-01-01
13849,59615,25797.18322656184,1970-01-01
13850,59616,21178.33390696223,1970-01-01
13851,59624,21264.97962930341,1970-01-01
13852,59630,24668.269829388275,1970-01-01
13853,59631,21921.35931798249,1970-01-01
13854,59632,23218.46786283861,1970-01-01
13855,59636,29608.06666763909,1970-01-01
13856,59641,27184.335441642837,1970-01-01
13857,59646,31600.329686254237,1970-01-01
13858,59647,21845.11216437204,1970-01-01
13859,59648,25474.393879343315,1970-01-01
13860,59650,21353.308671560684,1970-01-01
13861,59653,25688.23946395052,1970-01-01
13862,59654,21250.6033183353,1970-01-01
13863,59656,26868.88236020862,1970-01-01
13864,59659,20786.08373898001,1970-01-01
13865,59660,28322.51912984858,1970-01-01
13866,59663,25487.288875686456,1970-01-01
13867,60007,28982.43567199981,1970-01-01
13868,60012,25270.357038223206,1970-01-01
13869,60029,24340.337259402342,1970-01-01
13870,60041,24117.50361066046,1970-01-01
13871,60057,23415.805739484884,1970-01-01
13872,60068,25070.146471401848,1970-01-01
13873,60086,28337.49953843736,1970-01-01
13874,60088,25862.97913091675,1970-01-01
13875,60102,26855.301728645933,1970-01-01
13876,60103,23300.42771105959,1970-01-01
13877,60104,21130.26083406129,1970-01-01
13878,60106,25943.66985925315,1970-01-01
13879,60107,28263.65056184561,1970-01-01
13880,60116,24107.64668350311,1970-01-01
13881,60134,25743.9960316752,1970-01-01
13882,60139,26095.89988536258,1970-01-01
13883,60141,33693.33893089801,1970-01-01
13884,60142,32529.727047628534,1970-01-01
13885,60143,26115.607886046408,1970-01-01
13886,60151,33012.09588150292,1970-01-01
13887,60155,23396.05572459446,1970-01-01
13888,60156,28394.457313691557,1970-01-01
13889,60157,24229.277311670885,1970-01-01
13890,60159,28839.90826241835,1970-01-01
13891,60172,38904.11341245629,1970-01-01
13892,60175,21645.9504940386,1970-01-01
13893,60176,26598.5988980075,1970-01-01
13894,60178,22126.439239829833,1970-01-01
13895,60188,25335.122477927627,1970-01-01
13896,60223,25428.683295257608,1970-01-01
13897,60234,24572.223505015547,1970-01-01
13898,60282,38607.27290582908,1970-01-01
13899,60286,21915.236125080482,1970-01-01
13900,60313,22937.628033094687,1970-01-01
13901,60325,30336.40454689136,1970-01-01
13902,60338,29153.34830412332,1970-01-01
13903,60341,31641.63395773616,1970-01-01
13904,60342,24599.786527388067,1970-01-01
13905,60346,41831.48781959457,1970-01-01
13906,60360,23042.837387563628,1970-01-01
13907,60368,24758.949449083306,1970-01-01
13908,60374,23239.367139472666,1970-01-01
13909,60382,27790.955343290956,1970-01-01
13910,60395,23951.337057204462,1970-01-01
13911,60398,28121.30708616302,1970-01-01
13912,60402,30060.006277761637,1970-01-01
13913,60409,26695.610164569163,1970-01-01
13914,60414,22239.08010385698,1970-01-01
13915,60439,22549.95146921189,1970-01-01
13916,60446,27242.180252176524,1970-01-01
13917,60450,26088.673832638506,1970-01-01
13918,60462,23918.73177251886,1970-01-01
13919,60463,23410.8004292304,1970-01-01
13920,60471,22523.88996035415,1970-01-01
13921,60482,37773.58604974573,1970-01-01
13922,60500,27713.324635607518,1970-01-01
13923,60508,29563.96639090185,1970-01-01
13924,60509,24773.891504729458,1970-01-01
13925,60513,32672.34407133224,1970-01-01
13926,60524,23064.25539181691,1970-01-01
13927,60537,24160.434083557775,1970-01-01
13928,60575,25285.796577695102,1970-01-01
13929,60581,21817.453537455396,1970-01-01
13930,60584,26556.426181085895,1970-01-01
13931,60589,24761.29772004398,1970-01-01
13932,60612,37268.99145523991,1970-01-01
13933,60616,23242.810836303965,1970-01-01
13934,60636,24613.751047084468,1970-01-01
13935,60647,25992.108423794056,1970-01-01
13936,60665,27356.62778535396,1970-01-01
13937,60667,26301.19572621577,1970-01-01
13938,60670,30552.759857458383,1970-01-01
13939,60684,24845.16467128696,1970-01-01
13940,60686,30954.945893143817,1970-01-01
13941,61001,21623.595470163415,1970-01-01
13942,61006,20727.761979289276,1970-01-01
13943,61007,22850.682815293243,1970-01-01
13944,61096,23242.610287525902,1970-01-01
13945,61116,21690.467629947663,1970-01-01
13946,61117,23312.455630732813,1970-01-01
13947,61143,23328.037573222744,1970-01-01
13948,61145,20393.163335797068,1970-01-01
13949,61153,21904.95762343525,1970-01-01
13950,61167,22597.308802798914,1970-01-01
13951,61168,20962.311593617032,1970-01-01
13952,61169,21617.832715043656,1970-01-01
13953,61211,21135.384760661807,1970-01-01
13954,61214,22340.98554787882,1970-01-01
13955,61230,22735.365169515,1970-01-01
13956,61293,21697.21572923013,1970-01-01
13957,61309,22033.135372652217,1970-01-01
13958,61339,22132.062027508706,1970-01-01
13959,61391,23893.40173472725,1970-01-01
13960,61397,23146.579007516873,1970-01-01
13961,61464,19636.255070447653,1970-01-01
13962,61474,22953.876781520412,1970-01-01
13963,61483,22982.41260253812,1970-01-01
13964,61484,22516.985968268247,1970-01-01
13965,61486,21860.535958985543,1970-01-01
13966,61491,21190.131754479506,1970-01-01
13967,61508,21301.898614892714,1970-01-01
13968,62004,24161.42628210329,1970-01-01
13969,62014,23231.242583470008,1970-01-01
13970,62019,24244.987855570296,1970-01-01
13971,62023,24081.685375504487,1970-01-01
13972,62032,23310.843264158088,1970-01-01
13973,62033,23143.515790154943,1970-01-01
13974,62034,21734.12801162093,1970-01-01
13975,62035,25067.173049353165,1970-01-01
13976,62037,31832.38034240355,1970-01-01
13977,62038,24075.82133784973,1970-01-01
13978,62040,22303.359388866196,1970-01-01
13979,62041,25008.358230883663,1970-01-01
13980,62048,20968.095084995606,1970-01-01
13981,62051,22282.871933095226,1970-01-01
13982,62057,27212.865408124948,1970-01-01
13983,62060,20497.92767076545,1970-01-01
13984,62065,21703.579327562133,1970-01-01
13985,62080,21001.90849120255,1970-01-01
13986,62083,21161.52969016104,1970-01-01
13987,62099,24234.954804421268,1970-01-01
13988,62100,21006.56276587633,1970-01-01
13989,62108,21027.82103100333,1970-01-01
13990,62119,24102.989090795887,1970-01-01
13991,62126,22780.4395860567,1970-01-01
13992,62128,23192.88352775667,1970-01-01
13993,62132,24275.703085531717,1970-01-01
13994,62133,21190.373899577968,1970-01-01
13995,62139,21895.475618305743,1970-01-01
13996,62160,21492.17604730014,1970-01-01
13997,62170,26415.105376575917,1970-01-01
13998,62173,24684.734097795957,1970-01-01
13999,62178,21255.37188060632,1970-01-01
14000,62186,21671.268291432938,1970-01-01
14001,62188,22369.275227184342,1970-01-01
14002,62193,22344.97362089793,1970-01-01
