municipality_code,avg_net_salary,year
76101,21216.676519201254,2016-01-01
76103,29503.63449736976,2016-01-01
76108,38184.81983243783,2016-01-01
76114,22497.88649046848,2016-01-01
76116,27090.855981486206,2016-01-01
76146,23991.464622239302,2016-01-01
76157,21918.029689221297,2016-01-01
76159,27359.813298695157,2016-01-01
76164,26785.20119374063,2016-01-01
76165,22799.866582294067,2016-01-01
76178,22818.14078768024,2016-01-01
76192,24539.66277087671,2016-01-01
76196,26791.265351293885,2016-01-01
76212,22118.209974971294,2016-01-01
76216,22454.04757358854,2016-01-01
76217,22821.038879775497,2016-01-01
76219,24128.41194669706,2016-01-01
76222,24611.59407949988,2016-01-01
76231,22512.229980410717,2016-01-01
76235,22843.287790913953,2016-01-01
76238,28038.43027834048,2016-01-01
76255,24988.08447209074,2016-01-01
76258,25217.2987082198,2016-01-01
76259,21971.080032973892,2016-01-01
76270,36399.02435615027,2016-01-01
76276,23487.459906016287,2016-01-01
76281,28655.865995439955,2016-01-01
76296,27736.02656331088,2016-01-01
76302,25574.079201240205,2016-01-01
76305,23050.226413981854,2016-01-01
76312,22707.876718144253,2016-01-01
76319,23981.375797858018,2016-01-01
76322,22229.165347931725,2016-01-01
76329,24481.307575140054,2016-01-01
76341,23446.011439008893,2016-01-01
76351,24859.4408476636,2016-01-01
76366,22118.37123718295,2016-01-01
76367,31915.54549177304,2016-01-01
76377,35795.145789945534,2016-01-01
76384,24131.31767297469,2016-01-01
76391,30507.51636764523,2016-01-01
76400,24699.04547885065,2016-01-01
76401,25500.09414983922,2016-01-01
76402,24646.22643699344,2016-01-01
76410,21649.824911124597,2016-01-01
76429,32834.0547400775,2016-01-01
76447,27329.65414977179,2016-01-01
76451,33771.9698104607,2016-01-01
76452,25050.905584360295,2016-01-01
76462,22292.69176113106,2016-01-01
76464,29634.33593121802,2016-01-01
76474,24615.149121867118,2016-01-01
76475,33089.56433444698,2016-01-01
76476,26760.967532908697,2016-01-01
76481,33529.226348536635,2016-01-01
76482,26364.6887238786,2016-01-01
76484,22900.23177989238,2016-01-01
76495,23165.454697607587,2016-01-01
76497,23729.515272780045,2016-01-01
76498,21876.99766411941,2016-01-01
76517,34036.06670760842,2016-01-01
76540,25545.43107141025,2016-01-01
76552,39035.15235205149,2016-01-01
76561,23942.116795747334,2016-01-01
76575,22582.1918773016,2016-01-01
76591,31098.826863533697,2016-01-01
76599,25192.23686981237,2016-01-01
76608,25023.52436037581,2016-01-01
76618,23475.00445221459,2016-01-01
76624,22167.272856457457,2016-01-01
76636,27234.78318979145,2016-01-01
76640,24648.906899158912,2016-01-01
76647,27153.498902841944,2016-01-01
76648,22023.38547871771,2016-01-01
76655,29472.426058961704,2016-01-01
76681,24021.611265746826,2016-01-01
76705,25591.99172661204,2016-01-01
76709,23551.564256240934,2016-01-01
76711,21849.65977383189,2016-01-01
76752,23026.124123872505,2016-01-01
76758,24301.548429667597,2016-01-01
77005,33163.792737937874,2016-01-01
77014,28920.968591095123,2016-01-01
77018,29443.471244236138,2016-01-01
77037,40602.18598157813,2016-01-01
77040,32539.818353837887,2016-01-01
77042,26313.411891232467,2016-01-01
77048,39925.296008125355,2016-01-01
77051,22660.63063530976,2016-01-01
77053,27633.687774271308,2016-01-01
77055,25930.0210123702,2016-01-01
77058,31809.279009410267,2016-01-01
77061,25023.890512900918,2016-01-01
77067,30903.284233524253,2016-01-01
77069,30754.596216832666,2016-01-01
77079,23841.89914594452,2016-01-01
77083,28137.522192500262,2016-01-01
77085,30405.068939499623,2016-01-01
77088,27657.15364395129,2016-01-01
77096,37597.03573490901,2016-01-01
77099,24552.670088948642,2016-01-01
77100,27961.442037097662,2016-01-01
77107,28398.0627213121,2016-01-01
77108,27302.350872790805,2016-01-01
77111,30206.750947542445,2016-01-01
77114,30799.31854515552,2016-01-01
77118,29605.00822039216,2016-01-01
77121,29127.689978520586,2016-01-01
77122,27648.126492245534,2016-01-01
77128,32939.42499493755,2016-01-01
77131,23151.436930001382,2016-01-01
77132,32772.21121254335,2016-01-01
77139,30256.675986995277,2016-01-01
77142,29773.726150474857,2016-01-01
77143,26325.685675126842,2016-01-01
77152,24405.037720465767,2016-01-01
77153,29429.401820222767,2016-01-01
77155,29169.968607427472,2016-01-01
77159,25084.969417393888,2016-01-01
77168,25946.79780475237,2016-01-01
77169,28812.059250988284,2016-01-01
77171,29260.58240209268,2016-01-01
77175,32148.289873502894,2016-01-01
77176,26379.92013067502,2016-01-01
77181,30048.06683796663,2016-01-01
77182,21371.369080235538,2016-01-01
77183,24606.78036847667,2016-01-01
77186,37024.942950266915,2016-01-01
77192,26328.520561900285,2016-01-01
77210,25091.57387654481,2016-01-01
77215,26098.618840594667,2016-01-01
77217,31943.350195595387,2016-01-01
77219,31740.81076634813,2016-01-01
77222,25454.400291470512,2016-01-01
77226,34777.90284952674,2016-01-01
77238,25258.768594809204,2016-01-01
77240,24492.421680816908,2016-01-01
77243,29786.94068439853,2016-01-01
77249,38899.37785020178,2016-01-01
77251,25857.998518548746,2016-01-01
77255,30744.469300646368,2016-01-01
77257,22619.672714896707,2016-01-01
77258,25349.86589465967,2016-01-01
77259,26940.903018663997,2016-01-01
77268,32618.90770011565,2016-01-01
77276,26740.521080065155,2016-01-01
77284,23595.83480515061,2016-01-01
77285,22883.55805097125,2016-01-01
77288,23815.44266530884,2016-01-01
77294,26197.791159744018,2016-01-01
77296,25590.96195589625,2016-01-01
77305,21719.9230355289,2016-01-01
77307,28646.18779207385,2016-01-01
77312,33552.33824040172,2016-01-01
77315,30061.971267342746,2016-01-01
77316,31183.332248071278,2016-01-01
77317,25525.649628821524,2016-01-01
77320,26591.519987819698,2016-01-01
77322,29636.445911947787,2016-01-01
77326,26535.42313882205,2016-01-01
77327,23522.70679167828,2016-01-01
77330,27389.367850459887,2016-01-01
77333,23202.75491448405,2016-01-01
77335,29720.09631365976,2016-01-01
77337,24951.450253295206,2016-01-01
77344,27380.0247043849,2016-01-01
77349,28686.143820921854,2016-01-01
77350,30836.6357956748,2016-01-01
77359,35266.650844729855,2016-01-01
77371,27745.74941547937,2016-01-01
77372,31469.906969190502,2016-01-01
77373,27308.973414783788,2016-01-01
77374,30149.91871100937,2016-01-01
77377,28621.68328000272,2016-01-01
77378,28324.888190436654,2016-01-01
77379,23682.179092224014,2016-01-01
77382,29139.578916005008,2016-01-01
77385,23317.73621327332,2016-01-01
77389,31081.63493915134,2016-01-01
77390,26442.26836246705,2016-01-01
77393,27763.592899200343,2016-01-01
77394,32932.77022070854,2016-01-01
77407,28767.895087964946,2016-01-01
77409,24794.11091142604,2016-01-01
77413,31347.19170135498,2016-01-01
77419,26908.629318577183,2016-01-01
77420,28044.785599079707,2016-01-01
77430,29335.478866170753,2016-01-01
77431,27331.93024276205,2016-01-01
77433,28366.59324262709,2016-01-01
77437,27654.516060065078,2016-01-01
77438,30963.096400334096,2016-01-01
77441,44029.257776910585,2016-01-01
77442,33686.11818973037,2016-01-01
77445,25615.35295123968,2016-01-01
77449,28638.56121975285,2016-01-01
77450,33783.15277875647,2016-01-01
77458,24006.94104951397,2016-01-01
77463,35541.344795901125,2016-01-01
77464,28216.626356558463,2016-01-01
77468,25160.692725554756,2016-01-01
77470,28022.21987960723,2016-01-01
77475,27600.13276767001,2016-01-01
77479,30415.11084819062,2016-01-01
77482,23349.572824157938,2016-01-01
77487,30190.645767872036,2016-01-01
77493,25868.94066534304,2016-01-01
77494,27606.12727912749,2016-01-01
77495,28450.96001759885,2016-01-01
77513,25670.33317649619,2016-01-01
77514,25772.865658831743,2016-01-01
77517,31272.65734257173,2016-01-01
77533,37164.64512263866,2016-01-01
78003,29120.9163980573,2016-01-01
78005,28472.327589086468,2016-01-01
78015,34810.20549827147,2016-01-01
78029,26289.76018369519,2016-01-01
78043,50494.036364642416,2016-01-01
78062,34059.3211035785,2016-01-01
78073,32002.941112541303,2016-01-01
78089,25116.575494276083,2016-01-01
78090,32788.80267808491,2016-01-01
78092,45754.119110605534,2016-01-01
78117,44426.17491848882,2016-01-01
78118,27613.517317233665,2016-01-01
78123,28309.398366540016,2016-01-01
78124,40867.6825564886,2016-01-01
78126,46728.396468885774,2016-01-01
78133,60689.86121619147,2016-01-01
78138,24765.99596067561,2016-01-01
78146,46065.32722499962,2016-01-01
78158,47103.29836495083,2016-01-01
78160,43566.75444788449,2016-01-01
78165,30118.501383663785,2016-01-01
78168,25346.76240198393,2016-01-01
78172,31684.365127370045,2016-01-01
78190,61839.22393714119,2016-01-01
78206,31594.557759646705,2016-01-01
78208,30200.46163267333,2016-01-01
78217,30183.09099042056,2016-01-01
78220,35364.05408024998,2016-01-01
78224,67983.77043502025,2016-01-01
78233,71793.00359609853,2016-01-01
78238,28373.2051258332,2016-01-01
78239,27357.71851093882,2016-01-01
78242,31384.591272628237,2016-01-01
78255,26096.315879074533,2016-01-01
78263,40915.06604770421,2016-01-01
78265,34765.725383318204,2016-01-01
78267,28157.52343878729,2016-01-01
78291,30384.95627439417,2016-01-01
78297,32072.938452570284,2016-01-01
78299,29798.47140866232,2016-01-01
78310,26852.59161149893,2016-01-01
78311,35233.959715363504,2016-01-01
78314,26958.362114338925,2016-01-01
78321,40651.6016366875,2016-01-01
78322,53573.02382854187,2016-01-01
78327,30411.420884056402,2016-01-01
78335,24093.67710278492,2016-01-01
78350,61528.95354032191,2016-01-01
78354,28326.52592962756,2016-01-01
78356,35309.958043577484,2016-01-01
78358,50476.22033938757,2016-01-01
78361,23568.08425279108,2016-01-01
78362,24757.761299271733,2016-01-01
78372,41543.70578263633,2016-01-01
78380,38878.0538920643,2016-01-01
78382,34906.861525997185,2016-01-01
78383,30784.057828774614,2016-01-01
78396,51730.48149464232,2016-01-01
78397,40089.70810364083,2016-01-01
78401,25917.986560895697,2016-01-01
78402,30934.70676773295,2016-01-01
78403,33481.327466627765,2016-01-01
78418,41545.728425318935,2016-01-01
78420,44028.55083422013,2016-01-01
78423,35683.65692534388,2016-01-01
78431,54097.998376695534,2016-01-01
78440,22431.483231004302,2016-01-01
78442,39275.55603791311,2016-01-01
78455,56957.27997904125,2016-01-01
78465,35944.49444748835,2016-01-01
78466,56887.61436402827,2016-01-01
78481,42350.28127125159,2016-01-01
78486,32950.67035279584,2016-01-01
78490,30624.71481671838,2016-01-01
78498,30689.40213792781,2016-01-01
78501,26018.470104223146,2016-01-01
78502,36216.36490640295,2016-01-01
78513,35777.09489823579,2016-01-01
78517,33313.636462476,2016-01-01
78531,26980.812787000985,2016-01-01
78537,36732.311662263666,2016-01-01
78545,31584.159716510487,2016-01-01
78551,54231.46774796168,2016-01-01
78571,80767.44430137711,2016-01-01
78575,45363.2149350047,2016-01-01
78586,29578.472434616924,2016-01-01
78591,34806.6146260813,2016-01-01
78621,22119.0947944785,2016-01-01
78624,36473.283189102585,2016-01-01
78638,36024.59375198701,2016-01-01
78640,33553.076153136164,2016-01-01
78642,37618.81975690147,2016-01-01
78643,39081.479133346096,2016-01-01
78644,24580.740100862764,2016-01-01
78646,46535.93599526672,2016-01-01
78650,71274.16536486137,2016-01-01
78672,61627.96099885552,2016-01-01
78674,34857.957478635915,2016-01-01
78683,39387.136069706336,2016-01-01
78686,44931.37485721593,2016-01-01
78688,46471.558376488516,2016-01-01
79003,26860.301634127416,2016-01-01
79005,21562.48646939205,2016-01-01
79013,20446.93426963624,2016-01-01
79014,19498.235424965205,2016-01-01
79048,25924.8875633586,2016-01-01
79049,21702.75964694729,2016-01-01
79061,22531.310233602715,2016-01-01
79062,20061.950896943406,2016-01-01
79063,20081.57561641449,2016-01-01
79079,21210.96637281276,2016-01-01
79080,21768.95910172165,2016-01-01
79081,27996.007070942997,2016-01-01
79083,19835.08554402812,2016-01-01
79100,27127.328634717767,2016-01-01
79101,23349.713417172137,2016-01-01
79103,20360.533670808603,2016-01-01
79109,27400.395045840727,2016-01-01
79123,20111.616049931767,2016-01-01
79130,26982.49498694623,2016-01-01
79148,20842.679922282765,2016-01-01
79162,29557.147755542865,2016-01-01
79170,23526.397062583324,2016-01-01
79174,22663.31061506548,2016-01-01
79179,20983.829002470702,2016-01-01
79185,25030.567383250702,2016-01-01
79191,27798.10396463919,2016-01-01
79195,20778.67917230196,2016-01-01
79196,20947.086639881403,2016-01-01
79202,21237.893088178127,2016-01-01
79213,22493.841531747585,2016-01-01
79216,24231.568315346398,2016-01-01
79249,28428.627707463616,2016-01-01
79270,21128.233160763823,2016-01-01
79299,21384.96716026416,2016-01-01
79322,20668.855630319988,2016-01-01
79329,21177.74304786231,2016-01-01
79355,28995.73807253705,2016-01-01
80001,21737.18246111285,2016-01-01
80010,25558.71970451163,2016-01-01
80011,22879.963218314384,2016-01-01
80013,21729.789699848232,2016-01-01
80016,23038.758400390827,2016-01-01
80021,23820.14279169525,2016-01-01
80071,22583.20084209589,2016-01-01
80131,26469.13861536308,2016-01-01
80164,25348.03442413824,2016-01-01
80182,20003.992990215047,2016-01-01
80186,21829.113031445904,2016-01-01
80212,23325.189136707817,2016-01-01
80228,20130.651499801024,2016-01-01
80253,21305.167294075756,2016-01-01
80308,22313.4040426368,2016-01-01
80316,24976.239491751734,2016-01-01
80318,20680.09627265855,2016-01-01
80360,21403.163974818992,2016-01-01
80368,20329.112326359747,2016-01-01
80373,20314.945148698927,2016-01-01
80410,21782.29450004372,2016-01-01
80489,23950.748200126567,2016-01-01
80533,21962.59038688879,2016-01-01
80561,21485.36607097426,2016-01-01
80570,23293.635376319853,2016-01-01
80585,22755.262999703238,2016-01-01
80620,21938.288086135883,2016-01-01
80630,21962.437850227783,2016-01-01
80632,27526.865836879864,2016-01-01
80674,24438.603919922374,2016-01-01
80680,22004.090982459584,2016-01-01
80685,22176.44350481669,2016-01-01
80688,20792.906281309344,2016-01-01
80721,24012.979876359477,2016-01-01
80724,25935.477442001215,2016-01-01
80725,29486.628576191688,2016-01-01
80793,24087.649227349888,2016-01-01
80799,24641.852841800563,2016-01-01
81002,21443.21996709729,2016-01-01
81004,23289.638763987783,2016-01-01
81018,22351.32363432878,2016-01-01
81021,20993.270319394647,2016-01-01
81033,18828.21258649713,2016-01-01
81038,24247.91125314777,2016-01-01
81039,21759.27702631228,2016-01-01
81042,23575.874957903263,2016-01-01
81048,21002.635463188468,2016-01-01
81052,24333.22395566408,2016-01-01
81060,20103.426106512656,2016-01-01
81065,24444.7526670043,2016-01-01
81070,24867.52151740602,2016-01-01
81099,22783.207416886093,2016-01-01
81105,20722.993268604718,2016-01-01
81120,21897.08306851611,2016-01-01
81124,21764.399259503087,2016-01-01
81131,24510.230760020826,2016-01-01
81140,24660.058361363703,2016-01-01
81144,22616.35602089354,2016-01-01
81145,24551.034958675496,2016-01-01
81156,23507.949685449326,2016-01-01
81163,21800.41967733757,2016-01-01
81182,20574.66076059521,2016-01-01
81204,21761.895362699852,2016-01-01
81209,23155.763564956935,2016-01-01
81218,27315.628898014733,2016-01-01
81219,23152.30269174332,2016-01-01
81220,26200.323349806968,2016-01-01
81222,21692.845833086245,2016-01-01
81227,20072.495400685726,2016-01-01
81244,19735.8266636369,2016-01-01
81257,21350.383226374568,2016-01-01
81271,26535.28417434204,2016-01-01
81273,26075.452211191474,2016-01-01
81281,23601.15577597269,2016-01-01
81288,22709.49178279181,2016-01-01
81289,21727.1840811804,2016-01-01
82002,21328.378260367357,2016-01-01
82013,21603.29983084856,2016-01-01
82025,24249.84313139352,2016-01-01
82033,22036.91714109777,2016-01-01
82037,21039.448307018414,2016-01-01
82075,24778.660970635392,2016-01-01
82079,23411.733836731968,2016-01-01
82087,22297.94249927736,2016-01-01
82096,19800.06080304907,2016-01-01
82112,21971.63356121006,2016-01-01
82121,23369.517804837025,2016-01-01
82124,23526.35718694716,2016-01-01
82125,23388.947670002457,2016-01-01
82134,21832.881757720304,2016-01-01
82161,21484.498234264884,2016-01-01
82169,22185.76939533828,2016-01-01
82179,21610.1036404142,2016-01-01
82186,23620.584973330067,2016-01-01
82190,24564.109382892533,2016-01-01
83001,31009.731159434297,2016-01-01
83004,22986.40060523061,2016-01-01
83007,22309.41740121276,2016-01-01
83008,24938.25506121677,2016-01-01
83009,27160.468886766845,2016-01-01
83012,21521.979013784337,2016-01-01
83016,27429.751919359427,2016-01-01
83017,24079.36306617805,2016-01-01
83018,23646.410525463543,2016-01-01
83019,23384.533170183277,2016-01-01
83021,25254.92490442649,2016-01-01
83023,22042.177898287457,2016-01-01
83027,32652.085449903734,2016-01-01
83029,28571.5894609873,2016-01-01
83031,22980.85587424336,2016-01-01
83032,21735.606518029766,2016-01-01
83033,22131.85505742793,2016-01-01
83034,31602.66252787735,2016-01-01
83035,26189.433360532807,2016-01-01
83036,21756.631473120724,2016-01-01
83042,21986.93916620456,2016-01-01
83046,24702.923121786727,2016-01-01
83047,23645.118199813838,2016-01-01
83048,24430.897567648753,2016-01-01
83049,23330.728844283043,2016-01-01
83050,22411.077967389752,2016-01-01
83053,26339.94908596069,2016-01-01
83054,24402.205594047187,2016-01-01
83055,25439.294607531167,2016-01-01
83056,23600.753923954657,2016-01-01
83057,22762.31297750665,2016-01-01
83058,23843.686091228275,2016-01-01
83059,23301.883518739098,2016-01-01
83061,23197.729761115912,2016-01-01
83062,23516.368772905917,2016-01-01
83064,24395.583129376915,2016-01-01
83065,27061.302086910542,2016-01-01
83067,22091.25538511619,2016-01-01
83068,23999.658123048066,2016-01-01
83069,23419.961023964228,2016-01-01
83070,21036.20904568638,2016-01-01
83071,23270.81005230472,2016-01-01
83072,23646.03560950267,2016-01-01
83073,21261.468013865902,2016-01-01
83077,25723.02135383526,2016-01-01
